order_id;order_line;order_date;customer_id;product_id;bikeshop_id;quantity
1118;2;1/22/2014;23;16;30;2
1118;3;1/22/2014;23;44;15;1
1118;4;1/22/2014;23;46;24;3
1118;5;1/22/2014;23;19;30;2
1118;6;1/22/2014;23;31;8;1
1118;7;1/22/2014;23;1;1;2
1118;8;1/22/2014;23;28;18;1
1118;9;1/22/2014;23;32;13;1
1118;10;1/22/2014;23;86;6;4
1118;11;1/22/2014;23;78;20;1
1118;12;1/22/2014;23;83;9;1
1118;13;1/22/2014;23;42;8;1
1118;14;1/22/2014;23;79;17;1
1118;15;1/22/2014;23;97;27;1
1118;16;1/22/2014;23;6;11;1
1118;17;1/22/2014;23;17;16;2
1118;18;1/22/2014;23;20;6;1
1118;19;1/22/2014;23;30;6;1
1118;20;1/22/2014;23;75;19;1
1118;21;1/22/2014;23;34;27;1
1118;22;1/22/2014;23;21;24;1
1118;23;1/22/2014;23;65;10;1
1118;24;1/22/2014;23;63;27;1
1118;25;1/22/2014;23;66;1;1
1119;1;1/24/2014;16;45;29;1
1119;2;1/24/2014;16;20;23;1
1119;3;1/24/2014;16;76;29;1
1119;4;1/24/2014;16;77;19;1
1119;5;1/24/2014;16;34;29;4
1119;6;1/24/2014;16;89;6;1
1119;7;1/24/2014;16;17;2;1
1119;8;1/24/2014;16;54;7;1
1119;9;1/24/2014;16;93;10;1
1119;10;1/24/2014;16;19;17;1
1119;11;1/24/2014;16;48;22;1
1119;12;1/24/2014;16;70;20;1
1119;13;1/24/2014;16;29;23;1
1119;14;1/24/2014;16;31;9;1
1119;15;1/24/2014;16;42;13;2
1119;16;1/24/2014;16;72;2;1
1119;17;1/24/2014;16;94;23;1
1119;18;1/24/2014;16;33;3;1
1119;19;1/24/2014;16;64;6;7
1119;20;1/24/2014;16;8;20;2
1120;1;1/28/2014;10;74;15;1
1120;2;1/28/2014;10;88;29;1
1120;3;1/28/2014;10;76;3;1
1121;1;1/29/2014;10;51;20;3
1121;2;1/29/2014;10;50;24;1
1121;3;1/29/2014;10;67;21;1
1121;4;1/29/2014;10;92;18;1
1121;5;1/29/2014;10;49;1;1
1121;6;1/29/2014;10;8;7;1
1121;7;1/29/2014;10;20;25;1
1121;8;1/29/2014;10;70;7;1
1121;9;1/29/2014;10;16;22;1
1121;10;1/29/2014;10;73;15;1
1121;11;1/29/2014;10;76;29;1
1121;12;1/29/2014;10;56;22;1
1121;13;1/29/2014;10;53;10;1
1121;14;1/29/2014;10;9;15;2
1121;15;1/29/2014;10;15;3;1
1121;16;1/29/2014;10;61;12;3
1121;17;1/29/2014;10;69;22;2
1121;18;1/29/2014;10;33;7;1
1121;19;1/29/2014;10;59;5;1
1121;20;1/29/2014;10;94;18;1
1121;21;1/29/2014;10;48;24;1
1121;22;1/29/2014;10;77;22;1
1121;23;1/29/2014;10;47;28;1
1121;24;1/29/2014;10;97;4;1
1121;25;1/29/2014;10;18;8;1
1121;26;1/29/2014;10;62;7;2
1121;27;1/29/2014;10;65;25;1
1121;28;1/29/2014;10;79;4;1
1121;29;1/29/2014;10;80;11;1
1121;30;1/29/2014;10;6;13;4
1122;1;02/03/2014;10;79;21;1
1122;2;02/03/2014;10;89;14;1
1122;3;02/03/2014;10;66;12;1
1122;4;02/03/2014;10;80;4;1
1122;5;02/03/2014;10;59;14;5
1122;6;02/03/2014;10;56;26;1
1122;7;02/03/2014;10;8;10;1
1122;8;02/03/2014;10;96;15;1
1122;9;02/03/2014;10;92;16;3
1122;10;02/03/2014;10;54;28;1
1122;11;02/03/2014;10;41;7;1
1122;12;02/03/2014;10;88;19;1
1123;1;02/03/2014;6;54;6;1
1123;2;02/03/2014;6;83;12;1
1123;3;02/03/2014;6;84;12;1
1123;4;02/03/2014;6;36;11;1
1123;5;02/03/2014;6;49;18;1
1123;6;02/03/2014;6;38;12;1
1123;7;02/03/2014;6;26;8;1
1123;8;02/03/2014;6;61;11;1
1123;9;02/03/2014;6;69;21;2
1123;10;02/03/2014;6;40;19;1
1123;11;02/03/2014;6;46;16;1
1124;1;02/04/2014;11;46;25;1
1125;1;02/10/2014;23;35;24;1
1126;1;02/11/2014;26;73;2;1
1126;2;02/11/2014;26;15;23;1
1126;3;02/11/2014;26;16;25;1
1126;4;02/11/2014;26;70;10;1
1126;5;02/11/2014;26;31;17;1
1126;6;02/11/2014;26;30;18;1
1127;1;02/11/2014;20;18;1;2
1127;2;02/11/2014;20;66;3;1
1127;3;02/11/2014;20;59;11;1
1128;1;02/12/2014;10;60;23;1
1129;1;02/12/2014;5;53;18;1
1129;2;02/12/2014;5;22;7;1
1129;3;02/12/2014;5;17;7;1
1129;4;02/12/2014;5;84;27;1
1129;5;02/12/2014;5;24;17;1
1129;6;02/12/2014;5;45;28;1
1129;7;02/12/2014;5;10;29;1
1129;8;02/12/2014;5;2;8;1
1129;9;02/12/2014;5;30;23;1
1129;10;02/12/2014;5;13;27;1
1129;11;02/12/2014;5;46;14;1
1129;12;02/12/2014;5;31;14;1
1130;1;02/12/2014;29;15;16;1
1130;2;02/12/2014;29;91;10;1
1130;3;02/12/2014;29;89;29;1
1130;4;02/12/2014;29;41;20;1
1130;5;02/12/2014;29;35;14;1
1130;6;02/12/2014;29;46;20;1
1130;7;02/12/2014;29;39;30;1
1130;8;02/12/2014;29;43;19;1
1130;9;02/12/2014;29;31;5;2
1130;10;02/12/2014;29;6;4;2
1130;11;02/12/2014;29;90;17;1
1130;12;02/12/2014;29;1;20;1
1130;13;02/12/2014;29;8;4;1
1130;14;02/12/2014;29;87;10;1
1130;15;02/12/2014;29;13;18;1
1130;16;02/12/2014;29;58;14;2
1130;17;02/12/2014;29;37;19;1
1130;18;02/12/2014;29;4;23;1
1130;19;02/12/2014;29;40;13;1
1130;20;02/12/2014;29;75;12;1
1131;1;2/13/2014;13;7;12;1
1132;1;2/13/2014;2;4;22;1
1132;2;2/13/2014;2;13;16;1
1132;3;2/13/2014;2;68;12;1
1133;1;2/14/2014;13;76;4;8
1134;1;2/14/2014;2;76;28;1
1134;2;2/14/2014;2;57;11;1
1134;3;2/14/2014;2;74;28;2
1134;4;2/14/2014;2;69;24;1
1134;5;2/14/2014;2;91;15;1
1134;6;2/14/2014;2;67;5;2
1134;7;2/14/2014;2;49;4;2
1134;8;2/14/2014;2;59;8;1
1134;9;2/14/2014;2;40;16;1
1134;10;2/14/2014;2;3;1;1
1134;11;2/14/2014;2;68;19;2
1134;12;2/14/2014;2;33;1;1
1134;13;2/14/2014;2;97;1;1
1134;14;2/14/2014;2;28;26;1
1134;15;2/14/2014;2;81;1;1
1134;16;2/14/2014;2;89;30;1
1134;17;2/14/2014;2;51;28;1
1134;18;2/14/2014;2;79;23;1
1134;19;2/14/2014;2;7;27;1
1134;20;2/14/2014;2;50;13;1
1134;21;2/14/2014;2;62;19;1
1134;22;2/14/2014;2;4;23;1
1134;23;2/14/2014;2;2;9;1
1134;24;2/14/2014;2;31;22;1
1134;25;2/14/2014;2;83;12;1
1134;26;2/14/2014;2;64;24;1
1134;27;2/14/2014;2;90;5;1
1134;28;2/14/2014;2;53;2;1
1134;29;2/14/2014;2;82;3;1
1134;30;2/14/2014;2;6;11;1
1135;1;2/14/2014;10;78;24;2
1136;1;2/18/2014;8;3;27;1
1136;2;2/18/2014;8;93;9;1
1136;3;2/18/2014;8;41;19;1
1136;4;2/18/2014;8;90;3;1
1136;5;2/18/2014;8;82;9;1
1137;1;2/19/2014;19;4;14;1
1137;2;2/19/2014;19;22;24;1
1137;3;2/19/2014;19;19;28;1
1137;4;2/19/2014;19;26;26;1
1137;5;2/19/2014;19;3;1;1
1137;6;2/19/2014;19;45;14;1
1138;1;2/19/2014;28;25;10;1
1138;2;2/19/2014;28;2;11;1
1138;3;2/19/2014;28;5;23;1
1138;4;2/19/2014;28;34;20;1
1138;5;2/19/2014;28;62;3;1
1138;6;2/19/2014;28;45;23;1
1138;7;2/19/2014;28;9;5;1
1138;8;2/19/2014;28;74;23;1
1138;9;2/19/2014;28;11;8;1
1138;10;2/19/2014;28;48;25;1
1138;11;2/19/2014;28;3;24;1
1138;12;2/19/2014;28;19;2;2
1138;13;2/19/2014;28;97;29;2
1138;14;2/19/2014;28;16;11;1
1138;15;2/19/2014;28;6;1;1
1138;16;2/19/2014;28;41;26;1
1138;17;2/19/2014;28;32;13;2
1138;18;2/19/2014;28;39;25;3
1138;19;2/19/2014;28;55;7;3
1138;20;2/19/2014;28;77;13;1
1138;21;2/19/2014;28;27;26;1
1138;22;2/19/2014;28;67;7;1
1138;23;2/19/2014;28;95;2;1
1139;1;2/19/2014;18;31;25;1
1139;2;2/19/2014;18;65;10;1
1139;3;2/19/2014;18;82;3;1
1139;4;2/19/2014;18;40;17;1
1139;5;2/19/2014;18;27;23;1
1139;6;2/19/2014;18;91;5;1
1139;7;2/19/2014;18;41;15;1
1140;1;2/20/2014;15;21;30;3
1140;2;2/20/2014;15;44;24;1
1140;3;2/20/2014;15;34;11;1
1140;4;2/20/2014;15;70;20;3
1141;1;2/20/2014;8;42;26;1
1141;2;2/20/2014;8;57;7;1
1142;1;2/24/2014;7;20;24;1
1143;1;2/25/2014;21;44;27;1
1143;2;2/25/2014;21;72;16;1
1143;3;2/25/2014;21;5;2;1
1144;1;2/25/2014;10;84;15;1
1144;2;2/25/2014;10;74;21;1
1144;3;2/25/2014;10;56;12;1
1144;4;2/25/2014;10;21;7;1
1144;5;2/25/2014;10;7;22;1
1144;6;2/25/2014;10;90;16;1
1144;7;2/25/2014;10;87;27;1
1144;8;2/25/2014;10;49;2;1
1144;9;2/25/2014;10;73;27;1
1144;10;2/25/2014;10;16;29;1
1144;11;2/25/2014;10;88;20;1
1144;12;2/25/2014;10;91;7;1
1144;13;2/25/2014;10;76;3;1
1145;1;2/26/2014;25;16;12;1
1145;2;2/26/2014;25;23;20;1
1145;3;2/26/2014;25;42;20;1
1145;4;2/26/2014;25;77;1;1
1145;5;2/26/2014;25;45;24;4
1145;6;2/26/2014;25;1;23;1
1145;7;2/26/2014;25;4;1;1
1145;8;2/26/2014;25;20;12;1
1145;9;2/26/2014;25;46;10;1
1145;10;2/26/2014;25;32;18;1
1145;11;2/26/2014;25;27;21;2
1145;12;2/26/2014;25;34;11;1
1145;13;2/26/2014;25;79;29;1
1145;14;2/26/2014;25;10;18;1
1145;15;2/26/2014;25;90;15;1
1145;16;2/26/2014;25;5;3;1
1145;17;2/26/2014;25;38;14;1
1145;18;2/26/2014;25;50;18;1
1145;19;2/26/2014;25;9;29;1
1145;20;2/26/2014;25;28;17;1
1145;21;2/26/2014;25;55;13;1
1145;22;2/26/2014;25;41;7;2
1145;23;2/26/2014;25;21;6;1
1145;24;2/26/2014;25;18;25;2
1145;25;2/26/2014;25;36;26;1
1146;1;2/28/2014;22;97;11;1
1146;2;2/28/2014;22;20;4;1
1147;1;2/28/2014;13;4;12;1
1147;2;2/28/2014;13;28;17;1
1148;1;03/03/2014;10;96;8;1
1148;2;03/03/2014;10;62;18;2
1149;1;03/03/2014;17;47;1;1
1149;2;03/03/2014;17;45;11;1
1150;1;03/03/2014;27;38;17;1
1151;1;03/04/2014;8;58;20;1
1151;2;03/04/2014;8;72;8;1
1151;3;03/04/2014;8;91;14;1
1151;4;03/04/2014;8;93;15;1
1151;5;03/04/2014;8;80;12;1
1151;6;03/04/2014;8;90;8;1
1151;7;03/04/2014;8;78;20;2
1151;8;03/04/2014;8;83;8;1
1151;9;03/04/2014;8;70;20;1
1151;10;03/04/2014;8;63;22;1
1151;11;03/04/2014;8;77;4;1
1151;12;03/04/2014;8;19;12;1
1151;13;03/04/2014;8;69;15;2
1151;14;03/04/2014;8;15;22;1
1151;15;03/04/2014;8;44;24;2
1151;16;03/04/2014;8;96;22;1
1151;17;03/04/2014;8;86;6;1
1151;18;03/04/2014;8;94;11;2
1151;19;03/04/2014;8;40;27;1
1151;20;03/04/2014;8;57;11;2
1151;21;03/04/2014;8;84;7;1
1152;1;03/05/2014;8;58;22;1
1153;1;03/05/2014;25;61;28;1
1153;2;03/05/2014;25;97;18;3
1153;3;03/05/2014;25;71;10;2
1153;4;03/05/2014;25;15;11;1
1153;5;03/05/2014;25;8;29;1
1154;1;03/05/2014;25;3;27;1
1154;2;03/05/2014;25;19;10;1
1155;1;03/06/2014;25;5;30;3
1155;2;03/06/2014;25;9;24;1
1155;3;03/06/2014;25;24;28;1
1155;4;03/06/2014;25;13;9;1
1155;5;03/06/2014;25;22;15;4
1155;6;03/06/2014;25;44;19;2
1155;7;03/06/2014;25;46;29;1
1155;8;03/06/2014;25;89;17;1
1155;9;03/06/2014;25;7;26;1
1156;1;03/06/2014;8;62;25;1
1156;2;03/06/2014;8;97;1;1
1156;3;03/06/2014;8;73;24;1
1156;4;03/06/2014;8;91;10;1
1156;5;03/06/2014;8;9;7;1
1157;1;03/06/2014;8;97;22;1
1157;2;03/06/2014;8;61;6;1
1157;3;03/06/2014;8;65;11;1
1157;4;03/06/2014;8;79;19;1
1157;5;03/06/2014;8;46;5;1
1157;6;03/06/2014;8;28;1;1
1157;7;03/06/2014;8;54;1;1
1157;8;03/06/2014;8;50;4;1
1157;9;03/06/2014;8;35;21;2
1157;10;03/06/2014;8;73;18;1
1157;11;03/06/2014;8;57;12;1
1157;12;03/06/2014;8;70;3;1
1157;13;03/06/2014;8;11;27;4
1157;14;03/06/2014;8;90;6;1
1157;15;03/06/2014;8;92;21;1
1157;16;03/06/2014;8;69;10;1
1157;17;03/06/2014;8;9;21;1
1157;18;03/06/2014;8;96;8;1
1157;19;03/06/2014;8;88;14;1
1157;20;03/06/2014;8;87;5;1
1157;21;03/06/2014;8;89;14;1
1157;22;03/06/2014;8;20;7;1
1157;23;03/06/2014;8;56;4;1
1158;1;03/07/2014;8;94;20;1
1158;2;03/07/2014;8;77;27;2
1158;3;03/07/2014;8;70;12;1
1158;4;03/07/2014;8;40;9;1
1158;5;03/07/2014;8;76;18;1
1158;6;03/07/2014;8;68;20;1
1158;7;03/07/2014;8;80;4;1
1158;8;03/07/2014;8;65;8;1
1158;9;03/07/2014;8;92;8;1
1158;10;03/07/2014;8;58;7;1
1158;11;03/07/2014;8;78;11;2
1158;12;03/07/2014;8;59;8;1
1158;13;03/07/2014;8;9;6;2
1158;14;03/07/2014;8;55;6;2
1158;15;03/07/2014;8;72;29;1
1158;16;03/07/2014;8;86;18;1
1158;17;03/07/2014;8;17;26;1
1158;18;03/07/2014;8;37;11;1
1158;19;03/07/2014;8;91;15;1
1158;20;03/07/2014;8;90;3;1
1158;21;03/07/2014;8;56;30;1
1158;22;03/07/2014;8;18;2;1
1158;23;03/07/2014;8;88;14;1
1158;24;03/07/2014;8;54;9;1
1159;1;03/07/2014;22;24;25;1
1159;2;03/07/2014;22;30;12;1
1159;3;03/07/2014;22;5;14;1
1159;4;03/07/2014;22;37;6;1
1159;5;03/07/2014;22;18;16;1
1159;6;03/07/2014;22;44;14;1
1159;7;03/07/2014;22;19;4;1
1159;8;03/07/2014;22;21;21;3
1159;9;03/07/2014;22;87;30;1
1159;10;03/07/2014;22;32;8;1
1159;11;03/07/2014;22;20;20;1
1159;12;03/07/2014;22;14;29;2
1159;13;03/07/2014;22;42;17;1
1159;14;03/07/2014;22;40;18;2
1160;1;03/10/2014;10;87;29;1
1160;2;03/10/2014;10;34;21;1
1160;3;03/10/2014;10;92;30;1
1160;4;03/10/2014;10;71;6;2
1160;5;03/10/2014;10;64;10;1
1161;1;03/10/2014;16;76;20;1
1161;2;03/10/2014;16;80;12;1
1161;3;03/10/2014;16;5;15;2
1161;4;03/10/2014;16;7;4;1
1161;5;03/10/2014;16;47;10;1
1161;6;03/10/2014;16;41;15;1
1161;7;03/10/2014;16;56;3;2
1161;8;03/10/2014;16;3;12;1
1161;9;03/10/2014;16;45;24;1
1162;1;03/11/2014;8;48;1;1
1162;2;03/11/2014;8;72;16;1
1162;3;03/11/2014;8;50;30;1
1163;1;03/12/2014;10;49;18;1
1163;2;03/12/2014;10;96;13;1
1163;3;03/12/2014;10;59;25;1
1164;1;3/13/2014;22;9;25;1
1165;1;3/14/2014;2;92;8;3
1166;1;3/17/2014;8;96;19;1
1167;1;3/17/2014;25;16;12;1
1167;2;3/17/2014;25;13;8;1
1167;3;3/17/2014;25;61;8;1
1167;4;3/17/2014;25;10;10;1
1167;5;3/17/2014;25;8;23;1
1167;6;3/17/2014;25;19;29;1
1167;7;3/17/2014;25;1;11;1
1167;8;3/17/2014;25;79;9;5
1167;9;3/17/2014;25;14;6;1
1167;10;3/17/2014;25;20;14;1
1167;11;3/17/2014;25;97;11;1
1167;12;3/17/2014;25;95;12;1
1167;13;3/17/2014;25;60;15;1
1167;14;3/17/2014;25;91;15;1
1168;1;3/17/2014;17;52;19;1
1168;2;3/17/2014;17;3;19;1
1168;3;3/17/2014;17;8;14;2
1168;4;3/17/2014;17;51;2;1
1168;5;3/17/2014;17;84;13;3
1169;1;3/17/2014;9;2;9;1
1170;1;3/18/2014;21;32;14;1
1170;2;3/18/2014;21;92;6;1
1171;1;3/19/2014;8;32;17;1
1171;2;3/19/2014;8;54;25;1
1171;3;3/19/2014;8;49;29;1
1171;4;3/19/2014;8;35;21;1
1171;5;3/19/2014;8;40;5;1
1171;6;3/19/2014;8;52;20;1
1171;7;3/19/2014;8;34;17;1
1171;8;3/19/2014;8;59;21;1
1172;1;3/19/2014;5;58;25;1
1172;2;3/19/2014;5;10;17;1
1172;3;3/19/2014;5;46;3;1
1172;4;3/19/2014;5;33;29;1
1172;5;3/19/2014;5;4;7;1
1172;6;3/19/2014;5;27;18;1
1172;7;3/19/2014;5;44;25;1
1172;8;3/19/2014;5;11;18;1
1172;9;3/19/2014;5;63;5;1
1173;1;3/20/2014;2;50;25;1
1173;2;3/20/2014;2;1;18;3
1174;1;3/21/2014;20;56;18;1
1174;2;3/21/2014;20;86;21;1
1174;3;3/21/2014;20;70;7;1
1175;1;3/24/2014;28;17;24;1
1175;2;3/24/2014;28;11;1;1
1175;3;3/24/2014;28;22;25;1
1175;4;3/24/2014;28;3;1;1
1176;1;3/26/2014;24;94;26;2
1176;2;3/26/2014;24;92;12;1
1176;3;3/26/2014;24;16;30;1
1176;4;3/26/2014;24;72;29;1
1176;5;3/26/2014;24;12;5;2
1176;6;3/26/2014;24;50;24;1
1176;7;3/26/2014;24;76;25;1
1176;8;3/26/2014;24;35;6;1
1176;9;3/26/2014;24;57;11;1
1176;10;3/26/2014;24;32;12;1
1176;11;3/26/2014;24;93;18;1
1176;12;3/26/2014;24;89;30;1
1176;13;3/26/2014;24;55;6;1
1176;14;3/26/2014;24;52;27;1
1176;15;3/26/2014;24;9;17;2
1176;16;3/26/2014;24;20;10;1
1176;17;3/26/2014;24;7;13;1
1176;18;3/26/2014;24;54;23;1
1176;19;3/26/2014;24;19;21;1
1176;20;3/26/2014;24;37;22;2
1176;21;3/26/2014;24;21;25;1
1176;22;3/26/2014;24;8;4;1
1176;23;3/26/2014;24;97;21;1
1176;24;3/26/2014;24;42;18;3
1176;25;3/26/2014;24;71;8;1
1176;26;3/26/2014;24;36;26;1
1176;27;3/26/2014;24;82;16;2
1176;28;3/26/2014;24;18;13;1
1177;1;3/26/2014;24;44;7;1
1177;2;3/26/2014;24;36;2;1
1177;3;3/26/2014;24;50;8;1
1177;4;3/26/2014;24;32;23;1
1177;5;3/26/2014;24;21;19;1
1177;6;3/26/2014;24;37;18;1
1177;7;3/26/2014;24;93;13;2
1177;8;3/26/2014;24;18;2;1
1177;9;3/26/2014;24;80;3;1
1177;10;3/26/2014;24;59;3;3
1177;11;3/26/2014;24;24;11;1
1177;12;3/26/2014;24;7;27;1
1177;13;3/26/2014;24;35;3;2
1178;1;3/27/2014;6;65;22;1
1178;2;3/27/2014;6;4;8;1
1178;3;3/27/2014;6;5;23;1
1178;4;3/27/2014;6;2;10;1
1178;5;3/27/2014;6;63;15;1
1178;6;3/27/2014;6;30;2;1
1178;7;3/27/2014;6;20;17;1
1178;8;3/27/2014;6;1;12;1
1178;9;3/27/2014;6;81;15;1
1178;10;3/27/2014;6;10;16;1
1178;11;3/27/2014;6;73;27;1
1179;1;3/28/2014;10;47;10;1
1179;2;3/28/2014;10;56;9;1
1179;3;3/28/2014;10;20;9;1
1179;4;3/28/2014;10;78;25;2
1179;5;3/28/2014;10;63;11;2
1179;6;3/28/2014;10;59;12;1
1180;1;3/31/2014;10;17;4;1
1180;2;3/31/2014;10;29;2;1
1181;1;3/31/2014;13;28;14;1
1181;2;3/31/2014;13;92;3;1
1182;1;04/01/2014;8;58;18;1
1182;2;04/01/2014;8;65;3;1
1183;1;04/01/2014;24;77;22;1
1183;2;04/01/2014;24;75;8;1
1184;1;04/03/2014;11;75;12;1
1185;1;04/03/2014;10;20;6;4
1185;2;04/03/2014;10;62;5;1
1185;3;04/03/2014;10;58;23;2
1185;4;04/03/2014;10;18;4;1
1185;5;04/03/2014;10;11;5;1
1185;6;04/03/2014;10;37;30;5
1185;7;04/03/2014;10;96;5;1
1185;8;04/03/2014;10;36;30;1
1185;9;04/03/2014;10;89;13;1
1185;10;04/03/2014;10;52;2;2
1185;11;04/03/2014;10;41;5;9
1185;12;04/03/2014;10;33;23;1
1185;13;04/03/2014;10;72;24;1
1185;14;04/03/2014;10;91;23;2
1185;15;04/03/2014;10;45;28;2
1185;16;04/03/2014;10;66;9;2
1185;17;04/03/2014;10;70;1;1
1185;18;04/03/2014;10;59;7;1
1185;19;04/03/2014;10;95;25;4
1185;20;04/03/2014;10;93;24;1
1185;21;04/03/2014;10;77;27;1
1185;22;04/03/2014;10;71;19;1
1185;23;04/03/2014;10;90;26;1
1185;24;04/03/2014;10;79;28;1
1185;25;04/03/2014;10;56;26;1
1186;1;04/04/2014;2;66;30;2
1187;1;04/07/2014;9;27;17;1
1188;1;04/08/2014;16;41;12;1
1188;2;04/08/2014;16;28;14;1
1189;1;04/08/2014;8;71;30;1
1189;2;04/08/2014;8;57;11;1
1189;3;04/08/2014;8;95;15;1
1189;4;04/08/2014;8;51;22;1
1189;5;04/08/2014;8;10;7;2
1189;6;04/08/2014;8;49;14;1
1189;7;04/08/2014;8;72;4;1
1189;8;04/08/2014;8;21;29;1
1189;9;04/08/2014;8;28;20;1
1189;10;04/08/2014;8;61;17;1
1190;1;04/09/2014;26;34;23;1
1191;1;04/09/2014;20;36;13;1
1192;1;04/09/2014;8;31;3;1
1192;2;04/09/2014;8;89;16;1
1193;1;04/09/2014;10;91;29;1
1193;2;04/09/2014;10;19;13;2
1193;3;04/09/2014;10;65;13;1
1194;1;04/09/2014;7;34;14;1
1194;2;04/09/2014;7;22;18;3
1194;3;04/09/2014;7;36;1;1
1194;4;04/09/2014;7;38;14;1
1194;5;04/09/2014;7;80;14;1
1194;6;04/09/2014;7;35;11;1
1194;7;04/09/2014;7;16;27;1
1194;8;04/09/2014;7;62;18;2
1194;9;04/09/2014;7;29;18;1
1194;10;04/09/2014;7;32;7;1
1194;11;04/09/2014;7;45;28;1
1194;12;04/09/2014;7;15;14;2
1194;13;04/09/2014;7;42;27;2
1194;14;04/09/2014;7;19;28;1
1194;15;04/09/2014;7;37;14;1
1194;16;04/09/2014;7;2;3;1
1194;17;04/09/2014;7;77;5;1
1194;18;04/09/2014;7;41;29;1
1195;1;04/09/2014;9;57;6;2
1196;1;04/10/2014;28;10;2;1
1196;2;04/10/2014;28;47;26;1
1196;3;04/10/2014;28;56;9;2
1196;4;04/10/2014;28;51;28;1
1197;1;04/10/2014;21;77;3;1
1197;2;04/10/2014;21;61;11;1
1197;3;04/10/2014;21;41;27;2
1198;1;04/10/2014;9;37;22;1
1199;1;04/11/2014;19;7;28;1
1199;2;04/11/2014;19;35;26;1
1199;3;04/11/2014;19;50;16;1
1199;4;04/11/2014;19;1;29;2
1199;5;04/11/2014;19;13;28;1
1199;6;04/11/2014;19;53;13;2
1199;7;04/11/2014;19;3;14;1
1199;8;04/11/2014;19;49;21;1
1199;9;04/11/2014;19;23;27;1
1199;10;04/11/2014;19;41;22;4
1199;11;04/11/2014;19;10;18;2
1199;12;04/11/2014;19;32;30;1
1199;13;04/11/2014;19;29;25;2
1199;14;04/11/2014;19;11;30;1
1199;15;04/11/2014;19;38;7;5
1199;16;04/11/2014;19;51;27;1
1199;17;04/11/2014;19;93;30;1
1199;18;04/11/2014;19;6;4;1
1199;19;04/11/2014;19;36;24;1
1199;20;04/11/2014;19;30;10;1
1199;21;04/11/2014;19;63;6;1
1199;22;04/11/2014;19;12;5;1
1199;23;04/11/2014;19;31;28;1
1199;24;04/11/2014;19;46;9;1
1199;25;04/11/2014;19;2;29;1
1199;26;04/11/2014;19;81;29;1
1199;27;04/11/2014;19;15;27;1
1199;28;04/11/2014;19;40;9;2
1199;29;04/11/2014;19;16;14;1
1199;30;04/11/2014;19;39;21;1
1200;1;04/11/2014;6;6;30;1
1201;1;4/15/2014;16;89;28;1
1201;2;4/15/2014;16;24;24;1
1201;3;4/15/2014;16;8;15;1
1201;4;4/15/2014;16;31;11;2
1201;5;4/15/2014;16;9;21;1
1201;6;4/15/2014;16;43;5;1
1201;7;4/15/2014;16;21;29;1
1201;8;4/15/2014;16;95;22;1
1201;9;4/15/2014;16;57;1;1
1201;10;4/15/2014;16;73;20;1
1201;11;4/15/2014;16;32;27;1
1201;12;4/15/2014;16;46;9;1
1201;13;4/15/2014;16;35;25;1
1201;14;4/15/2014;16;7;29;1
1201;15;4/15/2014;16;58;2;1
1201;16;4/15/2014;16;92;8;1
1201;17;4/15/2014;16;19;28;1
1201;18;4/15/2014;16;5;19;1
1201;19;4/15/2014;16;2;24;1
1201;20;4/15/2014;16;54;28;1
1201;21;4/15/2014;16;90;27;1
1201;22;4/15/2014;16;91;5;1
1201;23;4/15/2014;16;41;16;1
1201;24;4/15/2014;16;18;7;4
1201;25;4/15/2014;16;38;16;2
1201;26;4/15/2014;16;88;13;1
1201;27;4/15/2014;16;13;19;2
1202;1;4/15/2014;18;30;15;1
1202;2;4/15/2014;18;15;26;1
1202;3;4/15/2014;18;39;12;1
1202;4;4/15/2014;18;96;26;2
1202;5;4/15/2014;18;70;20;1
1202;6;4/15/2014;18;52;18;9
1202;7;4/15/2014;18;14;15;1
1202;8;4/15/2014;18;40;24;1
1202;9;4/15/2014;18;53;22;2
1202;10;4/15/2014;18;13;15;1
1202;11;4/15/2014;18;84;14;1
1202;12;4/15/2014;18;71;25;3
1203;1;4/15/2014;10;18;10;1
1203;2;4/15/2014;10;13;2;1
1203;3;4/15/2014;10;56;1;1
1203;4;4/15/2014;10;90;14;1
1204;1;4/15/2014;28;42;8;3
1204;2;4/15/2014;28;14;12;1
1204;3;4/15/2014;28;19;28;1
1205;1;4/15/2014;16;16;4;1
1206;1;4/16/2014;16;42;27;1
1206;2;4/16/2014;16;5;1;1
1207;1;4/16/2014;8;75;30;1
1207;2;4/16/2014;8;87;25;2
1207;3;4/16/2014;8;93;2;1
1207;4;4/16/2014;8;72;7;1
1207;5;4/16/2014;8;13;17;1
1207;6;4/16/2014;8;58;16;1
1207;7;4/16/2014;8;68;4;3
1207;8;4/16/2014;8;76;26;1
1207;9;4/16/2014;8;77;2;1
1207;10;4/16/2014;8;53;12;1
1207;11;4/16/2014;8;95;25;5
1207;12;4/16/2014;8;7;20;1
1207;13;4/16/2014;8;88;9;7
1208;1;4/17/2014;28;10;4;1
1208;2;4/17/2014;28;13;19;1
1208;3;4/17/2014;28;42;7;1
1208;4;4/17/2014;28;25;28;1
1208;5;4/17/2014;28;19;10;2
1208;6;4/17/2014;28;51;8;3
1208;7;4/17/2014;28;48;19;2
1209;1;4/17/2014;8;72;21;1
1209;2;4/17/2014;8;59;29;1
1209;3;4/17/2014;8;39;18;1
1209;4;4/17/2014;8;80;29;1
1209;5;4/17/2014;8;61;11;1
